competition_id,Ao5,round_type_id,group_id,is_extra,scramble_num,scramble,optimal_tickcount,tickcount_solution
SuecaOpen2025,21.67,c,A,1,2,UR2- DR2- DL0+ UL1- U5+ R1+ D5- L1- ALL3- y2 U2- R4- D0+ L3+ ALL1-,24,U2- R3+ D5- L2+ /2- y2 dl3+ L1- UL2- UR4+
SzansaCubingOpenWarsaw2024,21.67,e,B,0,1,UR2+ DR2- DL3+ UL0+ U3- R5- D2+ L1- ALL3- y2 U2- R6+ D4- L6+ ALL5+,28,UR1+ DR4+ D5+ L2- ALL1- y2 R4+ L2+ UL2+ DL2+ DR2+ /1- ALL2+
SzansaCubingOpenWarsaw2024,21.67,e,B,0,2,UR2+ DR3+ DL3- UL3+ U5- R6+ D3- L4- ALL2+ y2 U3- R2- D2- L5- ALL5+,18,DL3+ R1+ L1+ dl1+ /1+ ALL4+ y2 L2+ UL1+ DL2+ UR2+
SzansaCubingOpenWarsaw2024,21.67,e,B,0,3,UR0+ DR0+ DL2+ UL6+ U4- R4+ D0+ L4- ALL5+ y2 U3- R4+ D1- L3- ALL5-,23,DL2- UL2- R4- ur1- y2 dl1- R4+ L3+ DR1+ UR3+ ALL2-
SzansaCubingOpenWarsaw2024,21.67,e,B,0,4,UR4+ DR2+ DL4+ UL0+ U5+ R0+ D5+ L4+ ALL3- y2 U5+ R4- D0+ L4+ ALL2+,30,DL1+ UL3+ R6- \5+ y2 dl1- dr3- R4+ U1- UL4- \2-
SzansaCubingOpenWarsaw2024,21.67,e,B,0,5,UR3+ DR0+ DL1+ UL4+ U3- R6+ D3- L4- ALL6+ y2 U1+ R2- D0+ L4- ALL2+,21,DL2+ UL4- R3+ L1+ y2 R2+ U1- L4+ /3- ALL1+
SzansaCubingOpenWarsaw2024,21.67,e,B,1,1,UR5- DR5+ DL5- UL5- U1+ R2+ D2+ L1+ ALL0+ y2 U5+ R3+ D1+ L3+ ALL0+,22,DR2- UL3- \3- y2 ul1+ dl3- dr1- UL3- DR1- UR2- \3-
SzansaCubingOpenWarsaw2024,21.67,e,B,1,2,UR1- DR0+ DL3- UL2- U5- R0+ D2+ L5+ ALL2- y2 U3+ R4+ D3- L5+ ALL3-,22,DR1+ U4- ur3- y2 dr1+ D3+ R1- L5- UR3- \1-
TarragonaSideEvents2023,21.67,c,B,0,1,UR5- DR2+ DL2+ UL0+ U5+ R3+ D6+ L1+ ALL0+ y2 U0+ R3- D4- L4- ALL2- DR DL UL,19,D2+ L3- dl1- y2 dr4+ R1+ L2+ DL2+ DR2+ ALL2+
TarragonaSideEvents2023,21.67,c,B,0,2,UR5- DR6+ DL2+ UL4+ U5- R6+ D2+ L2+ ALL2- y2 U5- R1- D1- L0+ ALL4+ DR DL UL,25,UR5+ DL2+ UL2+ U1- /6- y2 ul3- U5+ DR1+
TarragonaSideEvents2023,21.67,c,B,0,3,UR5+ DR1+ DL5- UL3- U3+ R5- D2+ L1+ ALL4- y2 U5- R4+ D2+ L1- ALL5- DR UL,28,UL5- R1- D2+ ur3- y2 dl3- R2- L4- UL5+ DR2- \1-
TarragonaSideEvents2023,21.67,c,B,0,4,UR6+ DR1- DL1- UL1+ U0+ R6+ D6+ L1+ ALL2- y2 U5+ R2- D1+ L5- ALL2- UR DR DL UL,25,UR1+ DL1- U4+ D3- ur4- /1- y2 D1- UL5+ UR2+ /2- ALL1-
TarragonaSideEvents2023,21.67,c,B,0,5,UR5- DR5- DL0+ UL4+ U5+ R3- D3+ L0+ ALL1+ y2 U1+ R3- D1- L0+ ALL4+ UR DR UL,21,DR1+ UL4- D1+ ur2+ y2 dr2+ ur4+ R2+ U1- DR1+ /3+
TarragonaSideEvents2023,21.67,c,B,1,1,UR4+ DR6+ DL0+ UL0+ U0+ R4+ D1+ L0+ ALL4+ y2 U3- R3- D0+ L5+ ALL4+ UR,26,DR6- U4- R4+ D1- y2 dr1- R3+ L4+ UL3+
TarragonaSideEvents2023,21.67,c,B,1,2,UR0+ DR3+ DL2- UL1+ U2+ R4- D4- L1- ALL6+ y2 U1+ R4+ D6+ L5- ALL6+ UR,19,DR1+ DL2+ U3- ul1- y2 dl1- D1+ R4- U1- DL5+
ThreeRoundsWhangarei2022,21.67,d,B,0,1,UR4- DR4+ DL5+ UL2- U1- R4- D3+ L5- ALL5- y2 U0+ R1- D1+ L4- ALL2- UR DL,25,UR4+ UL2+ U1+ ur2+ y2 ul3- D5- R1+ DL4+ ALL3-
ThreeRoundsWhangarei2022,21.67,d,B,0,2,UR2+ DR3+ DL3- UL3+ U4+ R0+ D0+ L1- ALL3+ y2 U5- R1+ D2+ L1+ ALL1+ DL,21,DR1- DL1+ U3+ R4- /2+ y2 dr2- U4+ L1- DR2- UR1+
ThreeRoundsWhangarei2022,21.67,d,B,0,3,UR4- DR2- DL4- UL4+ U1+ R4- D0+ L1- ALL1- y2 U3+ R0+ D1- L1+ ALL3- UR DR,23,DR5- U1- R3+ D1- L1+ /4+ \2- y2 ul2+ U1- UL2- DL1+
ThreeRoundsWhangarei2022,21.67,d,B,0,4,UR0+ DR3- DL1- UL4- U1+ R5- D6+ L4+ ALL1+ y2 U0+ R0+ D2+ L6+ ALL4- DR DL UL,21,DR3- DL1+ U3+ R1- /2- ALL3+ y2 L4- DL2- \2+
ThreeRoundsWhangarei2022,21.67,d,B,0,5,UR2+ DR4+ DL6+ UL4+ U1+ R1- D2+ L6+ ALL3+ y2 U6+ R3+ D6+ L3+ ALL2+ UR DR DL,31,UR5- UL4- U2+ ul4+ y2 R3+ U3- UL3- DR6+ ALL1+
ThreeRoundsWhangarei2022,21.67,d,B,1,1,UR3+ DR4- DL2+ UL3- U6+ R1- D5+ L1+ ALL0+ y2 U4- R1+ D0+ L3- ALL1+ UR DR DL UL,20,UR2+ U4+ D3- y2 ur1+ R1- U1+ UL3+ /2- \3+
ThreeRoundsWhangarei2022,21.67,d,B,1,2,UR4- DR0+ DL3- UL4+ U6+ R3+ D1- L1- ALL4+ y2 U3+ R1+ D3- L4+ ALL1+ UR DR UL,28,UR1+ U5+ D4+ ur3- ALL3- y2 dl4- D3+ R1- L1- UL3-
TrondheimSommerkubing2025,21.67,1,B,0,1,UR6+ DR0+ DL5- UL1- U4+ R6+ D4- L5+ ALL1- y2 U6+ R6+ D4+ L2- ALL0+,24,UL1+ U2+ D3- dl2+ y2 dr3- R2- U4+ UL2+ DR4- /1+
TrondheimSommerkubing2025,21.67,1,B,0,2,UR1- DR2+ DL3+ UL6+ U4+ R6+ D1- L3+ ALL5- y2 U6+ R4- D0+ L1- ALL4-,24,UR3+ R2+ D4- ur3+ ALL3+ y2 L1- UL2+ UR4+ \2-
TrondheimSommerkubing2025,21.67,1,B,0,3,UR1+ DR1+ DL3+ UL4- U2+ R3- D4- L1- ALL4+ y2 U4+ R3+ D4- L0+ ALL3+,19,UR1+ UL2+ U2- y2 ul3- dr2- D4+ U1- UR3- \1-
TrondheimSommerkubing2025,21.67,1,B,0,4,UR3- DR1+ DL3- UL4+ U4+ R4- D0+ L3- ALL1- y2 U2- R0+ D0+ L3- ALL4-,20,UR5- DL2+ R1- ur3- y2 dl3- L1+ UL2+ /2- \1-
TrondheimSommerkubing2025,21.67,1,B,0,5,UR5+ DR2- DL3+ UL5+ U1+ R0+ D5- L4+ ALL5- y2 U0+ R3+ D4+ L2- ALL2+,27,DR1+ U1+ R4- D3+ \5+ y2 ul1- dl5- L3+ DL1- DR3-
TrondheimSommerkubing2025,21.67,1,B,1,1,UR0+ DR2- DL1- UL2- U1- R1- D1- L2+ ALL3- y2 U5+ R3- D3- L0+ ALL2-,22,DR3+ DL1+ U3+ ul2+ y2 dl1+ D3+ R3+ U5- \1+
TrondheimSommerkubing2025,21.67,1,B,1,2,UR6+ DR0+ DL5- UL1- U3- R0+ D2- L6+ ALL2+ y2 U1- R3- D5- L1- ALL2-,23,UR1- DR5- U1- \4+ y2 dl1+ ur5+ D2+ UL1+ DR3+
UC3MLeganesOpen2025,21.67,d,B,0,1,UR6+ DR4+ DL4- UL4+ U1+ R3- D6+ L1- ALL2- y2 U4- R1- D2+ L3+ ALL4-,29,DR5+ DL1+ U1+ dl6- y2 D4+ DL3- DR3- UR4+ ALL2+
UC3MLeganesOpen2025,21.67,d,B,0,2,UR6+ DR4- DL3+ UL1+ U4+ R5- D6+ L5- ALL6+ y2 U3- R3- D6+ L4+ ALL4-,30,UR3+ DL5- UL2+ U4- L4+ y2 dr1+ D2- DL4- UR3+ /2+
UC3MLeganesOpen2025,21.67,d,B,0,3,UR5- DR3+ DL4+ UL1+ U2- R1- D5- L3+ ALL2- y2 U1+ R3- D3- L0+ ALL6+,21,UR5+ DR2- UL1+ L3+ ALL3- y2 ul1- dl1- U1- DR3+ \1-
UC3MLeganesOpen2025,21.67,d,B,0,4,UR0+ DR2- DL4- UL3+ U3- R2+ D4+ L4- ALL0+ y2 U5+ R2- D2+ L1+ ALL1+,17,DL2+ L3+ ul1- y2 U3+ L1- DR2- UR4+ \1+
UC3MLeganesOpen2025,21.67,d,B,0,5,UR2+ DR1+ DL2+ UL3- U1- R2- D2+ L2+ ALL3+ y2 U1+ R3+ D2- L5- ALL2+,19,UR1+ DR2- DL1- U1+ D2- ul3- y2 L1+ UL2+ DL2+ UR3- /1-
UC3MLeganesOpen2025,21.67,d,B,1,1,UR2+ DR5+ DL5- UL0+ U1+ R1- D4- L5- ALL4+ y2 U3- R2- D2- L4- ALL3-,27,DR6- DL2- U3- ur3+ ul1- y2 dr1+ L1+ UL3+ DR2+ ALL5-
UC3MLeganesOpen2025,21.67,d,B,1,2,UR4+ DR1+ DL1+ UL4- U3- R4- D5- L1+ ALL2- y2 U3+ R5- D1+ L4+ ALL3-,25,DR1- UL2+ U1+ D4+ dl4+ /1+ y2 ul1- R4- L3- DL1- UR3-
VolgaNizhnyNovgorod2020,21.67,1,A,0,1,UR2+ DR0+ DL1- UL4- U2- R1- D3+ L5+ ALL4+ y2 U1- R1+ D2- L1+ ALL2- DL,23,DR1- U4+ D1- dl2+ ALL2+ y2 U1+ L4- DL3+ DR1- \4+
VolgaNizhnyNovgorod2020,21.67,1,A,0,2,UR3- DR0+ DL5- UL2+ U1- R1- D5- L3+ ALL0+ y2 U1- R4+ D3+ L3+ ALL0+ UL,21,UR2+ DR2+ D4- \2- y2 R1- L4- UL1+ DR3- \2-
VolgaNizhnyNovgorod2020,21.67,1,A,0,3,UR0+ DR2+ DL2- UL2+ U0+ R1- D5+ L3- ALL3+ y2 U1- R3- D3+ L0+ ALL4+ DR DL UL,21,UR1- DL4+ UL1- D3+ ul2+ \1- y2 ul3- D3- R2+ UR1+
VolgaNizhnyNovgorod2020,21.67,1,A,0,4,UR3+ DR5- DL1+ UL4+ U0+ R0+ D2- L4+ ALL4+ y2 U3- R5- D1- L2+ ALL4+ DL,24,UR4- DR6- U3- L3+ ul1+ y2 L1- UL1- DR1+ UR4+
VolgaNizhnyNovgorod2020,21.67,1,A,0,5,UR4+ DR4+ DL5- UL4+ U5+ R4- D4+ L1- ALL1+ y2 U2- R3- D1+ L1+ ALL2- UR DR DL,21,UR1- DR3- L2+ \2+ y2 ul5- dr2- D1- UL1- UR3+ \1-
VolgaNizhnyNovgorod2020,21.67,1,A,1,1,UR6+ DR4+ DL6+ UL2+ U1- R5- D5+ L0+ ALL2- y2 U4+ R5+ D2+ L5+ ALL2+ UR,29,UR1+ DR4- UL4+ R2- D1+ dr3- y2 L4- UL1- DR2- UR3- /4+
VolgaNizhnyNovgorod2020,21.67,1,A,1,2,UR2- DR1+ DL5- UL4- U3+ R0+ D1+ L3- ALL3- y2 U5+ R5- D5- L2+ ALL3+ DL,28,UR2+ DR1- U1+ D4+ dr4- \2+ ALL4- y2 U3- UL2- DR5+
WuhanAutumn2019,21.67,c,A,0,1,UR3- DR0+ DL2- UL0+ U1- R5- D1- L1+ ALL2+ y2 U5- R0+ D1- L3- ALL0+ UR UL,20,UR5+ DR1+ DL2+ UL1- R2+ y2 dl1+ U3+ UL2+ DL1+ ALL2+
WuhanAutumn2019,21.67,c,A,0,2,UR2- DR2+ DL4- UL1+ U5+ R1- D2+ L3+ ALL4+ y2 U3+ R4+ D4+ L5+ ALL1+ UR DR DL UL,23,UR3- U1- R4+ /2+ y2 dl1+ U2+ UL5- DR4- ALL1+
WuhanAutumn2019,21.67,c,A,0,3,UR1+ DR5- DL0+ UL2- U2+ R5+ D0+ L3+ ALL2- y2 U4+ R3+ D3- L0+ ALL5+ UR DL UL,25,DR5+ UL1- R6- y2 dr1- D3+ U1- UR3- ALL5+
WuhanAutumn2019,21.67,c,A,0,4,UR5+ DR1+ DL0+ UL1- U6+ R4- D4- L4+ ALL4+ y2 U5- R5- D6+ L1- ALL4+ DL UL,30,UR2- UL4+ D3+ L5+ dl3+ y2 dl2+ D5+ DL1+ UR5+
WuhanAutumn2019,21.67,c,A,0,5,UR2- DR1+ DL1- UL3+ U3- R3+ D0+ L2- ALL2- y2 U2+ R0+ D5- L0+ ALL2- DR DL,16,U2+ R2- dr3+ y2 ul1+ ur1+ D3+ UL2- DL2+
WuhanAutumn2019,21.67,c,A,1,1,UR5+ DR3- DL0+ UL0+ U4- R2- D2+ L4+ ALL3- y2 U1+ R5- D3- L4+ ALL4+ DR DL UL,22,UR1- DR1+ L4- \5+ y2 ul2- L1- UL1- DL2- DR5+
WuhanAutumn2019,21.67,c,A,1,2,UR5- DR1- DL4- UL2- U3- R5+ D1- L6+ ALL5- y2 U5- R1+ D6+ L1+ ALL3+ DR DL UL,30,DR1+ DL2+ UL2- D3+ dr3+ dl3+ y2 L1- DR6+ UR5+ /4-
