competition_id,mean,round_type_id,group_id,scramble_num,scramble,Optimal Movecount,Optimal Solution
KarawangSpeedcubing2024,2.6,1,B,4,U R' F2 R2 U' R' U2 F2 R U R,10.0, F U2 F' U R2 U' R F2 R U'
KarawangSpeedcubing2024,2.6,1,B,5,R U' R' F' U' F' R U2 R' F R,9.0, U R' U' F2 R' U2 R' F2 R'
KedahCubeOpen2024,2.6,1,A,1,F' R U R' U2 F R2 U' R2 F' U2,7.0, R F2 U' F2 U' R' F
KedahCubeOpen2024,2.6,1,A,2,U' R' U2 R U2 R U R U' R' U2,8.0, F' U F' R' U2 R F2 R'
KedahCubeOpen2024,2.6,1,A,3,U' R U' R2 U' F R' F2 R2 U' R2,9.0, F2 R2 F U' R2 F' U R U2
KedahCubeOpen2024,2.6,1,A,4,U' R U' R' U' F R2 F' R2 F R,8.0, F U2 F' R' F' R' U2 F2
KedahCubeOpen2024,2.6,1,A,5,R U2 R' U' F U' F' U' R U2 R',8.0, U' R U2 R' U F U2 F2
KeepAustinWeird2014,2.6,f,B,1,R' F R2 F' R2 U2 F R2 U2 R' F',8.0, F R' F U2 F R2 F' R
KeepAustinWeird2014,2.6,f,B,2,F' R' U2 R U2 R' U' R U' F' U2,7.0, U' F R' F U R2 U'
KeepAustinWeird2014,2.6,f,B,3,U R U' R2 U2 F' R' U2 F U2 F,10.0, F' U' R F U R F' U2 F U'
KeepAustinWeird2014,2.6,f,B,4,U2 R' U' R U' R' F2 U2 F U R2,9.0, U' F2 U R U' F U' R' F2
KeepAustinWeird2014,2.6,f,B,5,U' R' F' R' F U R U2 R' U R',10.0, F U F U' F2 U' R' F R' U2
KielceCubeAttack2014,2.6,2,B,1,U R' U' F R2 U2 R' U2 F' R' U,9.0, F R F' R2 F U2 F2 R' F'
KielceCubeAttack2014,2.6,2,B,2,U R' U' F U' F R U2 R2 U' R2,10.0, U R2 U F R' U2 R U' R F'
KielceCubeAttack2014,2.6,2,B,3,R U2 F2 R U2 R' U' R U' R U2,9.0, U' F U2 R2 F' U R2 U R2
KielceCubeAttack2014,2.6,2,B,4,F' R U2 R U' R2 F' R U2 R U2,8.0, F2 U2 F R2 U F2 U2 F'
KielceCubeAttack2014,2.6,2,B,5,U2 F U' F' U2 R U' R' U2 R2 U',9.0, U' F U' R2 U' F U F' R2
MelbourneWinter2018,2.6,1,C,1,R' U' R U R U2 R' U F2 R U,9.0, F2 R F' U2 F R2 F U' F2
MelbourneWinter2018,2.6,1,C,2,U' R2 U' R2 U' F R U' R2 F' U',10.0, F U R F2 U2 R' U F' R U
MelbourneWinter2018,2.6,1,C,3,F U' F' U2 F' R U2 R' F U' R,10.0, F U' F U2 F2 R2 F U' F' R'
MelbourneWinter2018,2.6,1,C,4,F' R U2 R' U' R2 U' R2 U' F U',10.0, F R F2 R' U R' U R2 U' F
MelbourneWinter2018,2.6,1,C,5,R' U R' F R U2 R' U' R U R,9.0, R' U2 R' U2 R U2 R' F2 R2
MichiganSpeedcubingSpring2023,2.6,d,A,1,R U' R2 F' U R2 U' F' R2 U' F,9.0, F2 U2 F' U F R' U2 R U'
MichiganSpeedcubingSpring2023,2.6,d,A,2,R' U2 F2 R U2 R U2 R' U2 R' F',8.0, F R' F2 U2 R F2 R' F2
MichiganSpeedcubingSpring2023,2.6,d,A,3,U2 R' F' U' R2 U' F R2 F' R' U,8.0, F R2 F' R2 U F' R2 F2
MichiganSpeedcubingSpring2023,2.6,d,A,4,R' F U' R U R F' U' F U' F,9.0, F' R' U' F' R2 U' F2 U R'
MichiganSpeedcubingSpring2023,2.6,d,A,5,U2 R' U2 F U' R U R' U2 F2 U2,9.0, R U' F R2 U' R' U F' U
MysticCubikon2024,2.6,1,B,1,U R' U2 F U F R' F R U' R',10.0, F2 R2 F' R2 U' F' R2 F' R2 F2
MysticCubikon2024,2.6,1,B,2,R' F U R U2 R' U' F' U' R' U',8.0, R' U2 R U2 F R F2 R2
MysticCubikon2024,2.6,1,B,3,R' U2 F' R U' R' U2 F R' U' F',7.0, F R' F' R2 F U' F2
MysticCubikon2024,2.6,1,B,4,U2 R' F' U R U2 F' R' U' R' U,9.0, U' F2 R F' R F2 U F U
MysticCubikon2024,2.6,1,B,5,R' U2 R U2 R' F U F U' F R,7.0, F' U R F2 R2 U F
NanchangMediumnSmallCubes2018,2.6,f,A,1,R' U2 F R U2 R' U' F R F' U',9.0, F R' U' R U F R' F2 R2
NanchangMediumnSmallCubes2018,2.6,f,A,2,F2 R U R F' R2 F' U' R U R',9.0, F U R U2 R F U R2 F'
NanchangMediumnSmallCubes2018,2.6,f,A,3,U2 R' U2 R U R2 F' R' U2 F R2,9.0, U' R U F2 R' F U R' F
NanchangMediumnSmallCubes2018,2.6,f,A,4,U R U2 F U' R U2 R' F' R2 F',9.0, F2 U' R U R U2 F2 U' F
NanchangMediumnSmallCubes2018,2.6,f,A,5,R' F' U' F U R2 U R' U R U',9.0, F2 R F' R2 F' U2 R' U' F'
NingxiaOpen2018,2.6,f,A,1,U R' F U2 F' R2 U2 F' U R' U2,9.0, F2 U' F' R' F2 R F U2 F2
NingxiaOpen2018,2.6,f,A,2,R' F' U' F' R2 U' R2 U' R U2 R,8.0, F' R F2 R F' R U2 F
NingxiaOpen2018,2.6,f,A,3,R U' R2 F' R F R' U2 F U' R2,8.0, F2 U R2 U' F2 U F' R2
NingxiaOpen2018,2.6,f,A,4,U R U2 F' R U' R2 U' R U' R,9.0, R F' U' F R U R2 F2 R
NingxiaOpen2018,2.6,f,A,5,R F' U2 R' U' R U' R' U' R2 F,9.0, F' R U2 F' R' U R' U2 R'
OneLookinginCavarzere2022,2.6,2,C,1,U' R2 F' U' F U' R2 U' R2 F U2,9.0, U2 F' R2 U F' R2 U2 R' F'
OneLookinginCavarzere2022,2.6,2,C,2,U R U' R2 U' F R2 F R U R,8.0, F' U2 F' U' R U R' U'
OneLookinginCavarzere2022,2.6,2,C,3,U2 R' F' U2 F R' U' R2 U' R' U2,9.0, U' F U R2 F' U' F2 U F
OneLookinginCavarzere2022,2.6,2,C,4,R U R' U F U' R U' R' U' R2,10.0, F R2 U F' U2 F R U2 F U2
OneLookinginCavarzere2022,2.6,2,C,5,U' R' U F2 U' F U' F' R U' R',8.0, F R' U2 F' R F R' F2
PenangCubeOpen2022,2.6,1,B,1,F R U R' F U2 R U' R U R',10.0, F2 R2 F U R' U R' F U F
PenangCubeOpen2022,2.6,1,B,2,U R' U' F2 U' R2 F' U2 R2 U' F2,8.0, F U' R' F U' R' F R
PenangCubeOpen2022,2.6,1,B,3,R' U' R U' F R F' R U' R U2,8.0, F U R2 F2 U' R F' U
PenangCubeOpen2022,2.6,1,B,4,U2 R' U2 R2 F' R2 U' F U2 F R,7.0, R2 F R2 F2 R' U' R
PenangCubeOpen2022,2.6,1,B,5,R' F' R U' R' F R' U F U' R,9.0, F2 U2 F R2 F' R2 F R2 F2
PikesPeakReturnsB2021,2.6,1,E,1,R U' R2 U R U2 F R2 U' F' U',9.0, F R2 U' F R' F R' U2 F2
PikesPeakReturnsB2021,2.6,1,E,2,U R F' U2 R2 U' F U2 F U R',9.0, F R' F2 R' F U2 F2 R' F'
PikesPeakReturnsB2021,2.6,1,E,3,U R' F R2 U' R2 F2 U2 R U' R,8.0, F2 R' U2 R' F2 U R F'
PikesPeakReturnsB2021,2.6,1,E,4,R U2 R' U R' U' F R2 F' R' U',9.0, U R2 U R2 U R' F' U F
PikesPeakReturnsB2021,2.6,1,E,5,R' F' R U2 R' F' U2 F' U' F U2,10.0, F U R' F2 R F' R' F2 R2 U2
PlazaCenterCubeLimaIV2024,2.6,1,C,1,U2 R' U' R F' U' R2 F U' R U,9.0, F2 U F2 R F' R F' R F'
PlazaCenterCubeLimaIV2024,2.6,1,C,2,U' R' F' U2 F U F U' F R2 U2,9.0, F U2 F U' R2 F2 U F U
PlazaCenterCubeLimaIV2024,2.6,1,C,3,R' F' U2 F' R U R' F R2 U2 R,9.0, F2 U2 R U R' U F2 U' F
PlazaCenterCubeLimaIV2024,2.6,1,C,4,U2 R U' R2 F U R U' F R U,8.0, U F2 R2 U' F' U R' F2
PlazaCenterCubeLimaIV2024,2.6,1,C,5,U2 R U' R U' F' R2 U2 F R U',10.0, F2 R F' U2 F R2 F' U F2 U
RubiksWCAAfricanChampionship2024,2.6,2,E,1,R2 F' U2 R U' R F U' R2 U' R',10.0, F R' U' F2 R F' U R' F' U2
RubiksWCAAfricanChampionship2024,2.6,2,E,2,U' R' U R2 U' R' U R' F2 U R2,9.0, U2 F2 U' F' R U' R U' F2
RubiksWCAAfricanChampionship2024,2.6,2,E,3,R F' R2 F U R' U2 F U2 F' R,10.0, F U F2 R F' U R' F' R F2
RubiksWCAAfricanChampionship2024,2.6,2,E,4,R U2 R' U' R U2 R' U R U' R2,7.0, R2 U2 R' U2 R U R'
RubiksWCAAfricanChampionship2024,2.6,2,E,5,U R' U' F U2 R U2 R2 U' R2 F,6.0, F2 U R F' U' R
SCMUICTOpen2017,2.6,d,F,1,U' R' F U R F' U' F R U2 R,10.0, F' U F2 U' F R2 U' F U' R'
SCMUICTOpen2017,2.6,d,F,2,U2 R' F' U2 R U R F2 U' F U',9.0, R2 U' F' R2 F R' F2 R U'
SCMUICTOpen2017,2.6,d,F,3,R' U2 F' R2 U' R' U R U2 R' U',7.0, U R F U2 R U' F
SCMUICTOpen2017,2.6,d,F,4,U2 R' F' U R' F U2 F U' F R,10.0, F U2 R2 F U2 F R F' R F
SCMUICTOpen2017,2.6,d,F,5,F R2 U2 R' U R U2 R2 U' F' R,9.0, F' U' F2 U R2 U' R U F'
SandnesOpen2017,2.6,1,A,1,R' F' R U' R U2 R2 U' F' R U2,10.0, F R F' R2 U F' U R F U2
SandnesOpen2017,2.6,1,A,2,U R' U2 F U2 R2 U2 R' U' R' F',7.0, F2 U' R2 U R2 F R2
SandnesOpen2017,2.6,1,A,3,R' U2 R U2 R' F R' U2 F' U2 F,8.0, F2 U2 R' U F' U2 F R
SandnesOpen2017,2.6,1,A,4,R' U' R' F2 U2 R U' R' F U2 R2,9.0, U' F' R U2 F' U' R F2 U'
SandnesOpen2017,2.6,1,A,5,R' U2 R U' R U' R2 U' F R2 F',10.0, F U' F2 U F2 U R' F' R U'
SpeedsolvingSakura2017,2.6,1,D,1,R' F U' F' U' R U R' U2 F' R,9.0, U2 R F' R' U R2 F' U2 F
SpeedsolvingSakura2017,2.6,1,D,2,R U' R2 U2 R U' R U2 R2 U' F,6.0, R F' R F R2 F'
SpeedsolvingSakura2017,2.6,1,D,3,F R2 U2 R' U2 R U' R' U' R' U',8.0, U' R' U R U' R2 U2 F'
SpeedsolvingSakura2017,2.6,1,D,4,R U' F R2 F' U' R2 F' R U2 R',8.0, F U' R' U R2 U2 R' F
SpeedsolvingSakura2017,2.6,1,D,5,R' U2 F' U2 R F U2 R U2 R' F,8.0, F U' F2 U F2 R F' U2
SpokaneSummer2022,2.6,1,C,1,R' U2 F' U' R2 U2 R' U R U2 R2,8.0, F' U' R' F2 U F U2 F
SpokaneSummer2022,2.6,1,C,2,R' U2 R2 U' R2 F R2 F R U R,8.0, U R F' U R2 F' R2 F2
SpokaneSummer2022,2.6,1,C,3,F' R2 U' F U' F U R U2 R' U',10.0, U F' R U' R' U R2 F2 U2 F'
SpokaneSummer2022,2.6,1,C,4,R' U R U' R' F U2 F R U' F,9.0, F2 U' R' U2 R' F' R U R2
SpokaneSummer2022,2.6,1,C,5,R' U R U R U2 R2 U' F' U' R,6.0, R2 F' U' R F U
TCGSpring2019,2.6,2,C,1,F' U' R' U2 R U2 R2 U' F R2 U',9.0, U2 F2 R' F U' F2 U' F2 R
TCGSpring2019,2.6,2,C,2,U' R2 F2 U' R U R F' U' R2 U',10.0, U R F' U' R F U F2 R2 U
TCGSpring2019,2.6,2,C,3,R' U' R U2 F R U R' U' F2 R2,9.0, R F' R U F U2 R' U R
TCGSpring2019,2.6,2,C,4,U R' F' R U2 R U' F' R' U F2,9.0, F2 U R F2 U R2 F' R' U2
TCGSpring2019,2.6,2,C,5,R U' F' U' R2 U' F' R2 U' R' U2,8.0, U2 R' F' U F' U' F R2
TatuOpenCuritiba2025,2.6,f,B,1,R U' R F' R2 F' R U2 R U' R',9.0, F' R2 F' R F R2 U' R F
TatuOpenCuritiba2025,2.6,f,B,2,R' U' R U2 F' U' F2 R2 U' R' U,7.0, F2 U R2 U2 F2 U R2
TatuOpenCuritiba2025,2.6,f,B,3,U R U' R' F R2 U' F' R2 U' R,9.0, F2 U' F R2 U2 F R F2 U'
TatuOpenCuritiba2025,2.6,f,B,4,R' U2 R2 F U' R U2 R' F2 U2 F,10.0, F U' F' R F' U2 R U2 R U'
TatuOpenCuritiba2025,2.6,f,B,5,U' R F' U2 R' U F U2 R2 U2 R',10.0, F U F U R' U' F U' R2 U
TheNairobiOpen2023,2.6,1,A,1,R' F R U' R' F R U R U' F2,8.0, F2 U F U' F' R2 F' R
TheNairobiOpen2023,2.6,1,A,2,R' U' F' U2 R' F' U' F U2 F U',9.0, U F2 R2 F' U' F2 U' R2 U
TheNairobiOpen2023,2.6,1,A,3,F R U2 R' F R U2 R' F' U' F,10.0, F R' U' R F' U F R U2 F'
TheNairobiOpen2023,2.6,1,A,4,R2 U2 R' U2 R U' F R U R' F,10.0, F U F' U2 F' R F R F' U2
TheNairobiOpen2023,2.6,1,A,5,R' U' F' U2 F R' U2 R U2 R U,9.0, U' R U F' R2 F R2 F U2
UTNIbarraOpen2023,2.6,1,B,1,U R' U' R U' R' U2 R U' F R2,7.0, F2 R2 F' R U' R F
UTNIbarraOpen2023,2.6,1,B,2,R' U' R F R' U2 F U2 F2 R U',9.0, R2 F U F R' U2 R' F2 R'
UTNIbarraOpen2023,2.6,1,B,3,R F' R' U' R U' F' R' U2 R' U2,7.0, U F2 R2 F' R F' U'
UTNIbarraOpen2023,2.6,1,B,4,R U' F' R2 U2 R' F R U' R' U',9.0, U' R' U R' F R' U2 R2 F'
UTNIbarraOpen2023,2.6,1,B,5,U F' R2 U' R2 F' R U' R U' R',10.0, F U R2 F2 R F R2 F R U'
UoSMCubeOpen2024,2.6,f,A,1,R' F R U2 R' F' U' R U F R,9.0, R F' U2 F U' R F R2 F2
UoSMCubeOpen2024,2.6,f,A,2,R' U R U F' R' U' R U2 R' U2,9.0, F2 U2 R' U' F2 U' R2 F' R'
UoSMCubeOpen2024,2.6,f,A,3,U' R' U' F' R2 F' R' U' R U2 F,7.0, R2 U R' U' F U2 F
UoSMCubeOpen2024,2.6,f,A,4,U R' F' U' R2 U2 R' U' R F' U2,9.0, F' R F' R F' U' R U2 F'
UoSMCubeOpen2024,2.6,f,A,5,U R U' R' U' R2 U2 R U R' F',7.0, F R2 U R' U R2 U'
UzbekistanNationals2024,2.6,1,A,1,R U' R2 U' R2 F' R U' R2 F U2,10.0, U R F' R2 U R' U2 F2 R F'
UzbekistanNationals2024,2.6,1,A,2,R' U' F U R2 U2 R2 U F U' R2,8.0, F2 U R F2 R F' U F2
UzbekistanNationals2024,2.6,1,A,3,R' F' U F R U' R' U' R U' R2,8.0, R' F2 U R' U' F2 R' U'
UzbekistanNationals2024,2.6,1,A,4,R U' R' U R' U2 F2 U' F R U,10.0, F U R' U R F R' F2 R U
UzbekistanNationals2024,2.6,1,A,5,U' R F' U' F R U R' F2 R U,10.0, F R2 U R' F' U2 F' R' U' F'
VedrunaBalaguerOpen2020,2.6,1,B,1,U2 R' F' U2 R U' R' U R U' R',9.0, F R U2 R' F2 U F' R U'
VedrunaBalaguerOpen2020,2.6,1,B,2,R' F U' F R U R U' R F U',8.0, R' F' R' F U R' F2 R
VedrunaBalaguerOpen2020,2.6,1,B,3,R U2 R' U' F R U' F2 R U' R,8.0, R F2 U' R2 U F2 R' F'
VedrunaBalaguerOpen2020,2.6,1,B,4,U' R' F U2 F' R2 F U2 F' R U,9.0, R2 F R2 U' R2 U R2 F' R2
VedrunaBalaguerOpen2020,2.6,1,B,5,U R' F R U' R F' R2 F' R' U2,10.0, F U' R2 F' U F R' U R' U
ZiboOpen2025,2.6,d,C,1,R U' R' U2 F' U2 F R U2 R' F,10.0, F U' F2 R2 F' R F R2 F U2
ZiboOpen2025,2.6,d,C,2,U F R U R' U2 F' R U2 R' U',9.0, R2 U R' U2 R' F R' U F'
ZiboOpen2025,2.6,d,C,3,R' F2 U2 F U' R U2 R' U F R',9.0, F2 U2 F U' R U2 R' U F
ZiboOpen2025,2.6,d,C,4,R' F U' R' F R U2 R U' R2 F,10.0, F U R' F' R' F U' R U2 F'
ZiboOpen2025,2.6,d,C,5,U R U' R2 U2 R' U' R U2 R' F2,10.0, F U2 F2 U' R' F' R' F2 R' F'
